Nose_X,Nose_Y,Left_Eye_X,Left_Eye_Y,Right_Eye_X,Right_Eye_Y,Left_Ear_X,Left_Ear_Y,Right_Ear_X,Right_Ear_Y,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Right_Elbow_X,Right_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Wrist_X,Right_Wrist_Y,Left_Hip_X,Left_Hip_Y,Right_Hip_X,Right_Hip_Y,Left_Knee_X,Left_Knee_Y,Right_Knee_X,Right_Knee_Y,Left_Ankle_X,Left_Ankle_Y,Right_Ankle_X,Right_Ankle_Y,Class
0.40147078,0.22140203,0.4052004,0.21184926,0.39539015,0.2134548,0.0,0.0,0.38274392,0.21958353,0.41572315,0.26978004,0.367659,0.27006206,0.0,0.0,0.36304322,0.34127995,0.0,0.0,0.38482228,0.35671556,0.40691766,0.38614255,0.37452623,0.38573602,0.40058488,0.48332927,0.36517307,0.48118874,0.40033773,0.56991214,0.37592375,0.5667584,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.4060571,0.21516076,0.44008774,0.2032013,0.40128165,0.30373508,0.4673775,0.27530083,0.38576776,0.42529833,0.49838993,0.37717134,0.39204043,0.39164495,0.0,0.0,0.43074435,0.50425637,0.47451326,0.4878852,0.4165723,0.6593554,0.45235914,0.61617297,0.43476143,0.8014131,0.4763944,0.73234457,Attack
0.40028843,0.22414453,0.4040953,0.21589611,0.39480197,0.21689983,0.0,0.0,0.38350743,0.22402434,0.41567597,0.27411327,0.36943474,0.2691931,0.0,0.0,0.3634755,0.33678132,0.0,0.0,0.37764665,0.36399096,0.40553865,0.38793105,0.37453464,0.38365918,0.39307317,0.48879343,0.35930502,0.47816876,0.39645392,0.56726015,0.3753575,0.5518177,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.4030844,0.21292996,0.44009918,0.20086074,0.40028295,0.29810885,0.46633533,0.2677125,0.38671398,0.41857648,0.49570373,0.3669971,0.3992798,0.4257877,0.0,0.0,0.433525,0.5025961,0.47622785,0.48243833,0.419362,0.65454525,0.4410995,0.590399,0.43626565,0.7954587,0.463933,0.6905935,Attack
0.39772055,0.22675134,0.40150312,0.21971478,0.39353895,0.21962006,0.0,0.0,0.38381872,0.22433196,0.4121957,0.27469113,0.3699746,0.2653149,0.0,0.0,0.36291045,0.32724798,0.0,0.0,0.37030172,0.35369027,0.40214694,0.40656525,0.3738061,0.39863384,0.38048467,0.5127845,0.35111657,0.49151686,0.38903123,0.57711464,0.37677824,0.54527456,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.4003578,0.21372019,0.43770036,0.20161524,0.40116465,0.29751068,0.4677338,0.26756424,0.3883506,0.4210033,0.4957655,0.36061418,0.38414583,0.47344634,0.0,0.0,0.43726096,0.4979308,0.47979563,0.47621936,0.42003718,0.6506722,0.43760893,0.57975346,0.43766946,0.79756707,0.45967045,0.67754155,Attack
0.39682785,0.22353123,0.4018526,0.21483572,0.39207473,0.2143376,0.0,0.0,0.3824258,0.21959421,0.41238126,0.2766092,0.37127346,0.27052295,0.0,0.0,0.36268505,0.3340794,0.0,0.0,0.3758802,0.35639453,0.39665562,0.41676545,0.36869144,0.4115483,0.36928156,0.516736,0.34308186,0.50956285,0.38316545,0.557302,0.3702487,0.5505169,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.39693516,0.21688232,0.43217432,0.20152454,0.40169,0.30664164,0.4683159,0.27052,0.3909735,0.4268967,0.49582636,0.36935034,0.38923728,0.44252315,0.47960624,0.3471233,0.43917048,0.49392453,0.48209572,0.46707907,0.4237633,0.63522905,0.44071612,0.5552173,0.43688402,0.7903458,0.4555777,0.6593745,Attack
0.39454636,0.21986899,0.4011513,0.20954002,0.38885337,0.20915172,0.0,0.0,0.37813473,0.21627173,0.4152712,0.27022448,0.3677183,0.27264675,0.0,0.0,0.35716346,0.3506903,0.0,0.0,0.36307028,0.28246596,0.40368938,0.41625357,0.37004983,0.4137174,0.38025197,0.52095324,0.33517787,0.512294,0.39982766,0.573514,0.3683739,0.56041193,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.39814776,0.21468629,0.43384546,0.1985945,0.3984957,0.29809672,0.46963248,0.2622727,0.3810009,0.41540772,0.50385606,0.36528125,0.39975622,0.4059262,0.0,0.0,0.43769646,0.4849966,0.48271737,0.46210685,0.42220068,0.6358673,0.43728322,0.5660409,0.4408787,0.7789727,0.46368256,0.6690835,Attack
0.3914633,0.21614061,0.39633435,0.20532481,0.3844249,0.20648521,0.0,0.0,0.37077263,0.21367185,0.4105369,0.27194205,0.357294,0.2632083,0.0,0.0,0.3500292,0.33923483,0.0,0.0,0.37140158,0.3423417,0.40857783,0.40338024,0.37071645,0.39930114,0.4103247,0.50689644,0.34233037,0.49526298,0.42666134,0.574086,0.37406233,0.5588067,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.40038663,0.2058599,0.43350762,0.19223922,0.40038222,0.28786886,0.46717867,0.2550523,0.38419285,0.4060808,0.5033961,0.35385337,0.4062051,0.41644067,0.48425257,0.34030265,0.4364213,0.4778663,0.47788677,0.45557374,0.4276677,0.62612605,0.43513727,0.5598663,0.4473368,0.77657574,0.46161765,0.66939986,Attack
0.38795567,0.20911463,0.3953746,0.19850796,0.3817659,0.19680054,0.0,0.0,0.3692541,0.19924042,0.40450773,0.25712892,0.3546566,0.2500786,0.0,0.0,0.3453535,0.32320026,0.0,0.0,0.35973343,0.26692805,0.39902714,0.4038716,0.36306518,0.40057185,0.40531686,0.50614893,0.3435255,0.4964657,0.4227746,0.5512918,0.36913413,0.5402688,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.40066418,0.20423985,0.4364626,0.18828155,0.3996766,0.2835092,0.4697986,0.24661213,0.38362664,0.4017361,0.5071006,0.35585847,0.0,0.0,0.0,0.0,0.43736315,0.47359085,0.4809892,0.45030576,0.42995024,0.6309182,0.43459758,0.5621974,0.45177662,0.77861226,0.4627556,0.67183584,Attack
0.38464993,0.19674912,0.39032474,0.18741412,0.3789659,0.18621264,0.0,0.0,0.3660798,0.1883279,0.4013788,0.23849471,0.34994948,0.23922661,0.0,0.0,0.34076542,0.32070544,0.0,0.0,0.36276576,0.26966912,0.39918673,0.3868454,0.3612779,0.38948935,0.40846264,0.49134317,0.34679875,0.49000606,0.44016248,0.55012006,0.3718034,0.551332,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.4002845,0.19942099,0.43752176,0.18161252,0.40293187,0.27934662,0.47237322,0.24220285,0.38151497,0.3944346,0.50917196,0.35895965,0.40790895,0.33678758,0.5085416,0.3607106,0.44217083,0.4683114,0.48421344,0.446192,0.4327489,0.63022244,0.43346798,0.57001865,0.4610669,0.7966765,0.46157068,0.70778406,Attack
0.38244048,0.18697223,0.3883859,0.17698424,0.37632078,0.17572403,0.0,0.0,0.36340615,0.17805015,0.39872932,0.23498201,0.34675238,0.23145868,0.41147718,0.31467167,0.33792457,0.30874795,0.3989055,0.25180826,0.3622338,0.2631019,0.39651412,0.38352597,0.36030626,0.38624838,0.40692514,0.47829235,0.3495334,0.48895282,0.42136258,0.53682035,0.3699571,0.55912703,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.4008504,0.19085532,0.43936414,0.17719646,0.40305617,0.2706589,0.47420844,0.24164867,0.38330272,0.38534927,0.50757957,0.34222886,0.40961275,0.4095993,0.483367,0.37097847,0.4414719,0.46232808,0.48484382,0.44647056,0.4361519,0.63204736,0.43450633,0.5876444,0.46922925,0.7934743,0.46141785,0.7257299,Attack
0.38048163,0.17586356,0.38543853,0.16653031,0.37450248,0.16601712,0.0,0.0,0.3612075,0.16845512,0.3980953,0.21532899,0.34312025,0.2229591,0.0,0.0,0.33282775,0.29904258,0.0,0.0,0.3599477,0.25984395,0.39510727,0.3654765,0.35668832,0.37422252,0.4100097,0.46273592,0.34614125,0.4797053,0.43187588,0.5315179,0.37240976,0.56099415,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63603437,0.20666283,0.5690966,0.2910057,0.65581816,0.29808876,0.5514418,0.41583836,0.68009007,0.43611875,0.55367815,0.3993437,0.6432518,0.40016317,0.57597923,0.53199416,0.6431461,0.5298712,0.55182534,0.7225225,0.66665894,0.6976981,0.5167877,0.9010974,0.6829227,0.89761573,Attack
0.5660273,0.17827891,0.5731127,0.16751993,0.5599102,0.16862078,0.0,0.0,0.5494215,0.18129799,0.5957416,0.24653213,0.53365886,0.24542955,0.0,0.0,0.5131851,0.32738522,0.0,0.0,0.5219109,0.36138436,0.5845219,0.41923556,0.5387544,0.41482225,0.587408,0.5524957,0.5057731,0.5368759,0.59537405,0.68092775,0.50101465,0.66030395,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63607407,0.20647854,0.56935924,0.29123867,0.6560337,0.29794002,0.5516028,0.4156653,0.6799751,0.4358914,0.5537571,0.40001306,0.64219654,0.40303305,0.5760479,0.53239393,0.64321434,0.5300146,0.55198634,0.72270036,0.6665128,0.6977646,0.5166262,0.9008036,0.68292886,0.89789224,Attack
0.56598705,0.17819706,0.5730785,0.1675427,0.5599134,0.16852883,0.0,0.0,0.54939365,0.18115847,0.5956277,0.24650063,0.53342724,0.24529941,0.0,0.0,0.51320297,0.3276078,0.0,0.0,0.521958,0.36130777,0.5847494,0.4192286,0.5388516,0.41482407,0.5878401,0.55246824,0.5058028,0.53676486,0.59581226,0.68116933,0.5011032,0.6603349,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424246,0.20822075,0.57428837,0.29396543,0.6600918,0.3055638,0.5510448,0.4179789,0.68100846,0.44840285,0.56117094,0.40313247,0.6509083,0.4074195,0.57876736,0.53892416,0.6453129,0.53898567,0.55504745,0.72803116,0.6666433,0.7076776,0.51140696,0.9073191,0.6793308,0.90548694,Attack
0.57333887,0.17536974,0.58053493,0.1648942,0.56736255,0.16597618,0.59198916,0.1761247,0.55766094,0.1793514,0.60199076,0.2457584,0.5443821,0.24309489,0.0,0.0,0.5229452,0.3261441,0.0,0.0,0.52467346,0.3660969,0.5873616,0.4191477,0.5437685,0.4141373,0.5928581,0.5510839,0.5119629,0.53753155,0.5996612,0.6760156,0.49801418,0.6615063,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6477982,0.21501778,0.57961583,0.29369307,0.66261864,0.31739238,0.55559653,0.40873474,0.68546975,0.4607249,0.564291,0.40438372,0.66090125,0.3932389,0.58058363,0.54597217,0.6448757,0.55137295,0.55886763,0.72868454,0.66769093,0.713974,0.50951684,0.90447235,0.67784077,0.910188,Attack
0.5801649,0.18214811,0.5870879,0.17042778,0.57333034,0.17164272,0.0,0.0,0.5628196,0.18038186,0.60716337,0.24460492,0.5508393,0.24425645,0.0,0.0,0.530158,0.3366696,0.0,0.0,0.5326713,0.3893182,0.5883922,0.42291802,0.546713,0.41812226,0.5927102,0.55604225,0.51900023,0.5497082,0.58384824,0.6809454,0.49365303,0.6760619,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6546917,0.21650569,0.5832346,0.2942355,0.66643065,0.31972706,0.55485237,0.42774847,0.6868031,0.4665725,0.5854883,0.44454125,0.6628775,0.4248324,0.5841263,0.5463,0.64889085,0.5548805,0.56476283,0.7260285,0.66905653,0.7242786,0.5084014,0.9008141,0.67926157,0.91235614,Attack
0.5903663,0.17448294,0.5991518,0.16065915,0.5820944,0.16155711,0.6141161,0.16357711,0.571293,0.16721077,0.63127196,0.22816913,0.5615237,0.23172766,0.0,0.0,0.53720784,0.31965062,0.0,0.0,0.52856874,0.35768753,0.6184956,0.4133606,0.5655615,0.41204572,0.61612284,0.5534861,0.52806294,0.54788226,0.6136057,0.6690727,0.49781594,0.67086935,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611498,0.21840863,0.5904983,0.29164943,0.6701145,0.32400665,0.55705833,0.42295414,0.6897463,0.46931762,0.58144367,0.46186,0.6659954,0.429485,0.5898945,0.54425865,0.65175426,0.5568448,0.56898445,0.7199658,0.66845936,0.7302779,0.50858057,0.89231604,0.6764723,0.91756546,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66668713,0.21997473,0.5940933,0.2926411,0.67205495,0.32941008,0.55775064,0.42755258,0.690704,0.47171113,0.57737774,0.47422463,0.67208683,0.43104935,0.59212476,0.5409989,0.65182143,0.5594762,0.5790569,0.7021052,0.6697373,0.7354328,0.5247379,0.8660477,0.6653744,0.9208386,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67125624,0.21439455,0.59666646,0.2914869,0.67537063,0.3263187,0.5613356,0.4251932,0.6927003,0.46668744,0.58253545,0.4832819,0.6737675,0.43226326,0.5968094,0.54566133,0.6558609,0.5633447,0.5866824,0.7017662,0.6652359,0.7501681,0.5346746,0.85494673,0.65830904,0.93383485,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67371756,0.21207522,0.59803563,0.29002532,0.67713606,0.32339633,0.56064916,0.4244801,0.69263,0.45681363,0.56986225,0.49118066,0.6778269,0.41135213,0.5985969,0.54056925,0.65700334,0.5581322,0.58827555,0.6979918,0.66366446,0.748309,0.5425903,0.86053115,0.65397143,0.9399343,Attack
0.60705507,0.15567127,0.6154377,0.14722799,0.6016836,0.14250211,0.6254289,0.15739836,0.59101087,0.14597206,0.63552916,0.21786466,0.5720802,0.2055067,0.0,0.0,0.5533236,0.284845,0.0,0.0,0.5506403,0.30186868,0.0,0.0,0.576895,0.35933754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67801994,0.2058867,0.6011349,0.27922603,0.6752138,0.31800553,0.55943304,0.4181822,0.69461626,0.4504587,0.56602633,0.49087626,0.67774945,0.38637808,0.5973015,0.5316632,0.65058243,0.5548757,0.5908585,0.69379544,0.6597918,0.7472812,0.54535794,0.860404,0.6569696,0.952174,Attack
0.6096417,0.14831023,0.61786115,0.14011382,0.60405135,0.13619755,0.62807274,0.15127237,0.5933945,0.14178427,0.63838387,0.21095002,0.5734836,0.20125547,0.0,0.0,0.5530755,0.28604838,0.0,0.0,0.55497074,0.2996503,0.0,0.0,0.5792777,0.3581732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009046,0.28202164,0.6800787,0.32506892,0.560619,0.4175347,0.6941301,0.44645497,0.56406176,0.511379,0.6651231,0.39632103,0.595238,0.5274853,0.6503035,0.55438673,0.59153026,0.69642556,0.6571512,0.757999,0.55975854,0.8828794,0.6485826,0.9593347,Attack
0.61318153,0.145309,0.62114716,0.13604587,0.6069206,0.13308515,0.630683,0.14705841,0.5948581,0.1393492,0.6402438,0.20734067,0.5729364,0.19929382,0.0,0.0,0.5515297,0.28725,0.0,0.0,0.5712092,0.30540895,0.0,0.0,0.58083594,0.35085255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999873,0.27539518,0.68056816,0.31390935,0.5566337,0.41314393,0.69291973,0.43760887,0.5618519,0.51337993,0.67670363,0.366166,0.5967755,0.52818644,0.6521842,0.5527142,0.59792995,0.69711834,0.6537668,0.7566288,0.57266295,0.8808283,0.64384395,0.971083,Attack
0.61531454,0.14550084,0.6232893,0.1362179,0.60918313,0.13308308,0.63274384,0.14689843,0.59695226,0.13853578,0.6411161,0.20762622,0.57358223,0.19791344,0.0,0.0,0.55149925,0.2895585,0.0,0.0,0.58349323,0.3236493,0.6264513,0.35741287,0.5811973,0.35445607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60027003,0.2807361,0.67987883,0.32347,0.5608078,0.41590688,0.6923656,0.43732634,0.5608542,0.51896405,0.6726477,0.36788332,0.5935627,0.5228717,0.6462423,0.54974693,0.5974014,0.6972936,0.6489306,0.7564007,0.5805578,0.88007677,0.6336839,0.94956046,Attack
0.61718243,0.15003867,0.6251384,0.14080845,0.61070657,0.13794729,0.6343133,0.1517828,0.5978699,0.14423986,0.6412674,0.21158007,0.57479554,0.20078574,0.0,0.0,0.5524219,0.29413658,0.0,0.0,0.5820484,0.3357412,0.6229952,0.36545494,0.5782023,0.36161068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986596,0.2804096,0.6759885,0.32658887,0.55779827,0.41617587,0.69117635,0.43890572,0.56038415,0.51976997,0.6839497,0.35203263,0.5947409,0.5274402,0.64445895,0.55681014,0.6008202,0.7062595,0.6444975,0.7676092,0.59323233,0.89325815,0.6305748,0.967838,Attack
0.61893785,0.16003776,0.62616694,0.1496802,0.6122578,0.14769533,0.0,0.0,0.59908664,0.15138233,0.6421083,0.21703756,0.5775248,0.21058525,0.0,0.0,0.55412847,0.3074801,0.0,0.0,0.5803767,0.35003096,0.0,0.0,0.5856001,0.37499434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923756,0.28291965,0.6821944,0.31517226,0.55254936,0.4139223,0.68717366,0.43669045,0.55819124,0.52092886,0.65766335,0.43061286,0.59152776,0.54056656,0.6490597,0.5636941,0.6015165,0.72082335,0.6441923,0.7785726,0.61132014,0.9189666,0.6292623,0.98709273,Attack
0.6192402,0.17359814,0.62659836,0.1636059,0.61287904,0.16100302,0.0,0.0,0.6001886,0.16385494,0.6408452,0.23012789,0.57977116,0.21987294,0.0,0.0,0.55302036,0.31490675,0.0,0.0,0.58214676,0.3583792,0.0,0.0,0.58348674,0.380822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971007,0.29081073,0.6765734,0.32914108,0.5581371,0.41803944,0.6846485,0.44885567,0.55479544,0.52593505,0.65085,0.4374305,0.59351885,0.5402327,0.64478403,0.5652046,0.60141456,0.7256212,0.6403259,0.7877484,0.6026086,0.9054898,0.6243261,0.9805462,Attack
0.61938655,0.19320579,0.6262208,0.18299223,0.6131046,0.18052861,0.0,0.0,0.59999275,0.18108588,0.63984525,0.24654984,0.5810449,0.2332315,0.0,0.0,0.5575282,0.31890014,0.0,0.0,0.55452186,0.3944882,0.0,0.0,0.5816574,0.38562217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900788,0.30044806,0.6783491,0.32655853,0.5525934,0.43850225,0.68226296,0.4567815,0.5546196,0.5315311,0.652345,0.46055484,0.59085053,0.55407435,0.6474573,0.5740438,0.59872854,0.73655176,0.63862765,0.7924038,0.6118023,0.919125,0.6181097,0.98766816,Attack
0.6191082,0.21370862,0.6251883,0.20377322,0.61275256,0.20188421,0.0,0.0,0.5992607,0.2032258,0.63715166,0.26364547,0.58007526,0.25301066,0.0,0.0,0.5550701,0.3353607,0.0,0.0,0.5422613,0.40813366,0.61910534,0.41611472,0.5800095,0.4104749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5853436,0.306221,0.67228705,0.3352561,0.55022794,0.447759,0.6794926,0.46636662,0.5542162,0.53797996,0.6522687,0.4553009,0.588686,0.55577654,0.6442463,0.5787802,0.6000858,0.7313311,0.63842183,0.7962369,0.60995036,0.90851676,0.6125624,0.9933585,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58256364,0.3082946,0.6680689,0.34028035,0.54247594,0.45277542,0.67995334,0.478344,0.5491751,0.54418147,0.65489274,0.45287326,0.5851442,0.5566469,0.63913995,0.57728153,0.609207,0.7430547,0.6393181,0.7866859,0.60015416,0.9181013,0.60520875,0.9661604,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57409286,0.30653587,0.6703362,0.33448446,0.5378708,0.44645563,0.67609006,0.47730306,0.54896754,0.53561264,0.64814323,0.46757922,0.57830447,0.55398506,0.64170825,0.57046795,0.6016127,0.7427775,0.6470482,0.78185445,0.5978458,0.92889476,0.60543156,0.9793685,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682448,0.30129075,0.6662056,0.32778984,0.5316661,0.4458497,0.6767243,0.47256708,0.5508172,0.5103302,0.6473621,0.4422919,0.5743656,0.5453015,0.63960785,0.56155586,0.60024816,0.7332225,0.64648217,0.7710961,0.58909935,0.9169103,0.60832196,0.9766171,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700101,0.2922057,0.65956944,0.31751665,0.52832013,0.4420523,0.67447716,0.46255597,0.55727273,0.48433685,0.65794694,0.440873,0.57218903,0.54191303,0.6321583,0.5580727,0.6011938,0.72717714,0.64465076,0.76795363,0.57653445,0.9135049,0.61034757,0.9705495,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483404,0.20630053,0.5672712,0.27827722,0.6563803,0.30690616,0.52515566,0.43762118,0.6745664,0.45027897,0.5649134,0.45246315,0.65850854,0.3647436,0.5662537,0.53446984,0.62657994,0.5525556,0.59421766,0.7245534,0.64352816,0.76503515,0.56427515,0.9045858,0.6216699,0.9694238,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485342,0.19809206,0.56452334,0.27399224,0.6562327,0.2978812,0.5276405,0.43388283,0.67125267,0.4388724,0.58441824,0.4242447,0.6531328,0.3589643,0.55966246,0.5308744,0.6235474,0.54665357,0.58461416,0.7224726,0.64402014,0.75914246,0.5566723,0.90047336,0.63287604,0.9551914,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507776,0.1887904,0.56866974,0.276466,0.64990693,0.29540744,0.52938026,0.42277992,0.657373,0.42422155,0.5723057,0.38880607,0.6417952,0.33170673,0.5575144,0.5261736,0.6128276,0.5435703,0.575425,0.72974294,0.6355359,0.7600208,0.55680907,0.91731143,0.6406037,0.9500542,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498906,0.18791488,0.5648325,0.2746209,0.6506445,0.29490557,0.5258115,0.41246992,0.6507861,0.4175546,0.56140643,0.3969174,0.6102656,0.36553514,0.55012506,0.5252871,0.609457,0.5419714,0.5705521,0.7222812,0.63141006,0.7573315,0.5533918,0.91219795,0.6384593,0.9411119,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64789706,0.1908933,0.56116676,0.2806577,0.64680374,0.3009288,0.522566,0.40473023,0.64956254,0.4059092,0.55478114,0.30364758,0.61570233,0.28076622,0.5470482,0.53119284,0.6061888,0.5472651,0.5638317,0.72506034,0.62752116,0.7572116,0.5458599,0.90892196,0.6372844,0.93124795,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5536581,0.27753523,0.64672,0.2982151,0.5106393,0.39741102,0.6461342,0.39861485,0.5528749,0.30719918,0.5996723,0.30813634,0.53687435,0.53677386,0.60299647,0.5483419,0.55532014,0.7201036,0.62411845,0.75715065,0.5380125,0.9175904,0.63831353,0.9410196,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64605737,0.20513603,0.55484766,0.27948982,0.6417702,0.31754816,0.5056076,0.3968009,0.64652485,0.43623433,0.5364489,0.31603813,0.61653197,0.32599613,0.5367882,0.53270286,0.5958549,0.5559725,0.5530314,0.7248973,0.61251134,0.7702793,0.5293428,0.91377443,0.61986196,0.95764124,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64254844,0.20642179,0.5468388,0.2823652,0.64710945,0.31600675,0.49626932,0.40454322,0.67494,0.42033538,0.5312737,0.3357047,0.6515055,0.3086028,0.5320012,0.5447278,0.59946734,0.5643624,0.5457694,0.7345954,0.611016,0.7800195,0.5143541,0.9237988,0.6174194,0.97317857,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5488674,0.28969246,0.6422874,0.32510808,0.49332723,0.4011952,0.6436404,0.4786901,0.5347302,0.34835893,0.6296445,0.4993776,0.5314931,0.55255646,0.59814644,0.56826735,0.5405521,0.74079657,0.6216362,0.7793863,0.50761527,0.9391519,0.6183947,0.9756706,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451073,0.21811575,0.5474386,0.27614933,0.6429285,0.3333162,0.4926099,0.39342672,0.6331024,0.48691496,0.5327769,0.3583207,0.59827256,0.42199817,0.52997,0.54274005,0.5979712,0.5716846,0.54087883,0.7461328,0.6235391,0.78880787,0.50263596,0.9427149,0.6200012,0.97094625,Attack
0.671674,0.22151655,0.0,0.0,0.66754717,0.20569396,0.0,0.0,0.64647025,0.2161719,0.552187,0.28096962,0.655275,0.30543563,0.49304762,0.39219204,0.7019562,0.3926453,0.5291117,0.32663712,0.7186793,0.3271453,0.53070253,0.55273,0.5993399,0.56702185,0.53853405,0.745832,0.63790685,0.78667134,0.49901572,0.95525515,0.63287437,0.9832021,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64976186,0.20800772,0.5584519,0.26828074,0.6512435,0.31680742,0.5029868,0.367109,0.6327249,0.44942546,0.5069397,0.31701368,0.5731118,0.35601717,0.53746986,0.54717594,0.6073441,0.5662432,0.5343198,0.749391,0.6493917,0.7843009,0.48987293,0.9475245,0.63954127,0.9857588,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551998,0.20185623,0.5587258,0.27508307,0.6591489,0.3037312,0.5134975,0.374032,0.6572038,0.39055714,0.54714525,0.28187317,0.5976746,0.26330438,0.5493348,0.53752786,0.62253726,0.55567473,0.5352497,0.73993444,0.64566934,0.787211,0.4930792,0.92884326,0.6522968,0.9755616,Attack
0.6815235,0.22780262,0.68430495,0.21452777,0.6775429,0.20631494,0.0,0.0,0.66111475,0.20471695,0.6198758,0.30649877,0.61819285,0.28051394,0.5908419,0.40149808,0.54258657,0.2988583,0.7004792,0.36905402,0.5992527,0.22163802,0.5791084,0.5481899,0.5905056,0.55031353,0.54035944,0.74251944,0.63879716,0.76437616,0.4949606,0.9264169,0.64138603,0.963129,Attack
0.68717784,0.23921676,0.0,0.0,0.68422127,0.21809854,0.0,0.0,0.66787875,0.21511604,0.5874515,0.2937555,0.6587761,0.3061382,0.5272503,0.38758597,0.64963764,0.39091238,0.5372685,0.4168318,0.6054815,0.3918913,0.55876446,0.5536652,0.61086535,0.5649637,0.53484094,0.7374634,0.6438529,0.77066267,0.48765957,0.908276,0.65376776,0.96191555,Attack
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68306947,0.2299711,0.5857947,0.27475867,0.67653525,0.3475083,0.529178,0.39642683,0.6902406,0.46377292,0.4846491,0.43286446,0.68420696,0.38826916,0.56584907,0.5523044,0.63195795,0.590265,0.52712375,0.7149465,0.6539309,0.80363905,0.4939457,0.8912655,0.6612911,0.9772991,Attack
